signal,sitrep,report_date,province,value,unit,source_note
alerts_validated_dead_community,108,2026-08-30,Tshopo,0,alerts,"alert table, validated-suspect decedes"
alerts_investigated,108,2026-08-30,Tshopo,2,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,108,2026-08-30,Haut-Uele,17,alerts,'Situation des alertes notifiees par province' table
alerts_validated_alive,108,2026-08-30,Haut-Uele,9,alerts,"alert table, validated-suspect vivants"
alerts_validated_dead_community,108,2026-08-30,Haut-Uele,0,alerts,"alert table, validated-suspect decedes"
alerts_investigated,108,2026-08-30,Haut-Uele,9,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,108,2026-08-30,Bas-Uele,18,alerts,'Situation des alertes notifiees par province' table
alerts_validated_alive,108,2026-08-30,Bas-Uele,1,alerts,"alert table, validated-suspect vivants"
alerts_validated_dead_community,108,2026-08-30,Bas-Uele,3,alerts,"alert table, validated-suspect decedes"
alerts_investigated,108,2026-08-30,Bas-Uele,4,alerts,alert table 'Nombre de suspects investigues'
alert_investigation_rate,108,2026-08-30,Ensemble,100.0,percent,section 1.1.3 prose ('Les 258 cas suspects valides ont tous ete investigues (100 %)')
contact_tracing_coverage,108,2026-08-30,Ensemble,86.3,percent,"section 1.1.3 prose, 21002/24330"
contacts_seen,108,2026-08-30,Ensemble,21002,persons,see contact_tracing_coverage row note
contacts_under_follow_up,108,2026-08-30,Ensemble,24330,persons,see contact_tracing_coverage row note
contact_tracing_coverage,108,2026-08-30,Ituri,89.4,percent,"section 1.1.3 prose, 11829/13235"
contacts_seen,108,2026-08-30,Ituri,11829,persons,see contact_tracing_coverage row note
contacts_under_follow_up,108,2026-08-30,Ituri,13235,persons,see contact_tracing_coverage row note
contact_tracing_coverage,108,2026-08-30,Tshopo,100.0,percent,"section 1.1.3 prose, 455/455"
contacts_seen,108,2026-08-30,Tshopo,455,persons,see contact_tracing_coverage row note
contacts_under_follow_up,108,2026-08-30,Tshopo,455,persons,see contact_tracing_coverage row note
contact_tracing_coverage,108,2026-08-30,Nord-Kivu,84.8,percent,"section 1.1.3 prose, 7529/8882"
contacts_seen,108,2026-08-30,Nord-Kivu,7529,persons,see contact_tracing_coverage row note
contacts_under_follow_up,108,2026-08-30,Nord-Kivu,8882,persons,see contact_tracing_coverage row note
contact_tracing_coverage,108,2026-08-30,Haut-Uele,68.5,percent,"section 1.1.3 prose, 1001/1461"
contacts_seen,108,2026-08-30,Haut-Uele,1001,persons,see contact_tracing_coverage row note
contacts_under_follow_up,108,2026-08-30,Haut-Uele,1461,persons,see contact_tracing_coverage row note
contact_tracing_coverage,108,2026-08-30,Bas-Uele,63.3,percent,"section 1.1.3 prose, 188/297"
contacts_seen,108,2026-08-30,Bas-Uele,188,persons,see contact_tracing_coverage row note
contacts_under_follow_up,108,2026-08-30,Bas-Uele,297,persons,see contact_tracing_coverage row note
poe_travellers_screened,108,2026-08-30,Ensemble,254483,persons,'Suivi des indicateurs aux PoE/PoC' table (Global column)
poe_alertes_notifiees,108,2026-08-30,Ensemble,10,alerts,PoE/PoC table 'Nombre d'alertes notifiees' (Global column)
poe_corpses_swabbed,108,2026-08-30,Ensemble,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour' (Global column)
poe_travellers_screened,108,2026-08-30,Ituri,124031,persons,'Suivi des indicateurs aux PoE/PoC' table
poe_alertes_notifiees,108,2026-08-30,Ituri,1,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,108,2026-08-30,Ituri,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,108,2026-08-30,Nord-Kivu,82924,persons,'Suivi des indicateurs aux PoE/PoC' table
poe_alertes_notifiees,108,2026-08-30,Nord-Kivu,6,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,108,2026-08-30,Nord-Kivu,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,108,2026-08-30,Sud-Kivu,6609,persons,'Suivi des indicateurs aux PoE/PoC' table
poe_alertes_notifiees,108,2026-08-30,Sud-Kivu,0,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,108,2026-08-30,Sud-Kivu,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,108,2026-08-30,Tshopo,22359,persons,'Suivi des indicateurs aux PoE/PoC' table
poe_alertes_notifiees,108,2026-08-30,Tshopo,0,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,108,2026-08-30,Tshopo,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,108,2026-08-30,Haut-Uele,11880,persons,'Suivi des indicateurs aux PoE/PoC' table
poe_alertes_notifiees,108,2026-08-30,Haut-Uele,0,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,108,2026-08-30,Haut-Uele,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,108,2026-08-30,Bas-Uele,6680,persons,'Suivi des indicateurs aux PoE/PoC' table
poe_alertes_notifiees,108,2026-08-30,Bas-Uele,3,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,108,2026-08-30,Bas-Uele,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
eds_death_alerts,108,2026-08-30,Ituri,83,alerts,section 1.4.1 prose: '62 EDS realisees sur 83 alertes et 48 corps swabes (9 echecs)'
eds_corpses_swabbed,108,2026-08-30,Ituri,48,corpses,section 1.4.1 prose: '62 EDS realisees sur 83 alertes et 48 corps swabes (9 echecs)'
eds_investigations_performed,108,2026-08-30,Ituri,62,investigations,section 1.4.1 prose: '62 EDS realisees sur 83 alertes et 48 corps swabes (9 echecs)'
eds_corpses_swabbed,108,2026-08-30,Nord-Kivu,56,corpses,section 1.4.1 prose: '56 corps swabes et 53 EDS realises' (no alertes count printed)
eds_investigations_performed,108,2026-08-30,Nord-Kivu,53,investigations,section 1.4.1 prose: '56 corps swabes et 53 EDS realises' (no alertes count printed)
eds_corpses_swabbed,108,2026-08-30,Tshopo,9,corpses,section 1.4.1 prose: '9 corps swabes et 9 EDS realises' (no alertes count printed)
eds_investigations_performed,108,2026-08-30,Tshopo,9,investigations,section 1.4.1 prose: '9 corps swabes et 9 EDS realises' (no alertes count printed)
eds_death_alerts,108,2026-08-30,Haut-Uele,4,alerts,"section 1.4.1 prose: '4 alertes EDS recues, 4 corps swabes et 4 EDS realises (Isiro 2, Pawa 2)'"
eds_corpses_swabbed,108,2026-08-30,Haut-Uele,4,corpses,"section 1.4.1 prose: '4 alertes EDS recues, 4 corps swabes et 4 EDS realises (Isiro 2, Pawa 2)'"
eds_investigations_performed,108,2026-08-30,Haut-Uele,4,investigations,"section 1.4.1 prose: '4 alertes EDS recues, 4 corps swabes et 4 EDS realises (Isiro 2, Pawa 2)'"
eds_corpses_swabbed,108,2026-08-30,Bas-Uele,3,corpses,section 1.4.1 prose: '3 corps swabes' only (no alertes or EDS-realises count printed)
alerts_total_day,109,2026-08-31,Haut-Uele,20,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,109,2026-08-31,Haut-Uele,17,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,109,2026-08-31,Haut-Uele,1,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,109,2026-08-31,Haut-Uele,18,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,109,2026-08-31,Bas-Uele,24,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,109,2026-08-31,Bas-Uele,1,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,109,2026-08-31,Bas-Uele,2,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,109,2026-08-31,Bas-Uele,3,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,109,2026-08-31,Ituri,1065,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,109,2026-08-31,Ituri,178,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,109,2026-08-31,Ituri,78,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,109,2026-08-31,Ituri,256,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,109,2026-08-31,Nord-Kivu,1184,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,109,2026-08-31,Nord-Kivu,107,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,109,2026-08-31,Nord-Kivu,60,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,109,2026-08-31,Nord-Kivu,167,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,109,2026-08-31,Sud-Kivu,3,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,109,2026-08-31,Sud-Kivu,2,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,109,2026-08-31,Sud-Kivu,0,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,109,2026-08-31,Sud-Kivu,2,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,109,2026-08-31,Tshopo,149,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,109,2026-08-31,Tshopo,7,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,109,2026-08-31,Tshopo,1,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,109,2026-08-31,Tshopo,8,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,109,2026-08-31,Ensemble,2445,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,109,2026-08-31,Ensemble,312,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,109,2026-08-31,Ensemble,142,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,109,2026-08-31,Ensemble,454,alerts,alert table 'Nombre de suspects investigues'
alert_investigation_rate,109,2026-08-31,Ensemble,100.0,percent,section 1.1.2 prose ('Les 454 cas suspects valides ont tous ete investigues (100 %)')
contact_tracing_coverage,109,2026-08-31,Ensemble,88.0,percent,"section 1.1.2 prose, 22499/25560 (no per-province breakdown printed this vintage, a coverage gap not a zero)"
contacts_seen,109,2026-08-31,Ensemble,22499,persons,see contact_tracing_coverage row note
contacts_under_follow_up,109,2026-08-31,Ensemble,25560,persons,see contact_tracing_coverage row note
poe_travellers_screened,109,2026-08-31,Ensemble,276254,persons,'Suivi des indicateurs aux PoE/PoC' table (Tableau 4)
poe_alertes_notifiees,109,2026-08-31,Ensemble,2,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,109,2026-08-31,Ensemble,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,109,2026-08-31,Ituri,145990,persons,'Suivi des indicateurs aux PoE/PoC' table (Tableau 4)
poe_alertes_notifiees,109,2026-08-31,Ituri,1,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,109,2026-08-31,Ituri,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,109,2026-08-31,Nord-Kivu,95524,persons,'Suivi des indicateurs aux PoE/PoC' table (Tableau 4)
poe_alertes_notifiees,109,2026-08-31,Nord-Kivu,1,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,109,2026-08-31,Nord-Kivu,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,109,2026-08-31,Sud-Kivu,9871,persons,'Suivi des indicateurs aux PoE/PoC' table (Tableau 4)
poe_alertes_notifiees,109,2026-08-31,Sud-Kivu,0,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,109,2026-08-31,Sud-Kivu,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,109,2026-08-31,Tshopo,3981,persons,'Suivi des indicateurs aux PoE/PoC' table (Tableau 4)
poe_alertes_notifiees,109,2026-08-31,Tshopo,0,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,109,2026-08-31,Tshopo,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,109,2026-08-31,Haut-Uele,15539,persons,'Suivi des indicateurs aux PoE/PoC' table (Tableau 4)
poe_alertes_notifiees,109,2026-08-31,Haut-Uele,0,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,109,2026-08-31,Haut-Uele,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
poe_travellers_screened,109,2026-08-31,Bas-Uele,5349,persons,'Suivi des indicateurs aux PoE/PoC' table (Tableau 4)
poe_alertes_notifiees,109,2026-08-31,Bas-Uele,0,alerts,PoE/PoC table 'Nombre d'alertes notifiees'
poe_corpses_swabbed,109,2026-08-31,Bas-Uele,0,corpses,PoE/PoC table 'Nombre de corps sans vie interceptes ce jour'
eds_death_alerts,109,2026-08-31,Ituri,93,alerts,section 1.4.1 prose: '71 EDS realisees sur 93 alertes et 61 corps swabes (10 echecs)'
eds_corpses_swabbed,109,2026-08-31,Ituri,61,corpses,section 1.4.1 prose: '71 EDS realisees sur 93 alertes et 61 corps swabes (10 echecs)'
eds_investigations_performed,109,2026-08-31,Ituri,71,investigations,section 1.4.1 prose: '71 EDS realisees sur 93 alertes et 61 corps swabes (10 echecs)'
eds_corpses_swabbed,109,2026-08-31,Nord-Kivu,46,corpses,section 1.4.1 prose: '46 corps swabes et 48 EDS realises' (no alertes count printed)
eds_investigations_performed,109,2026-08-31,Nord-Kivu,48,investigations,section 1.4.1 prose: '46 corps swabes et 48 EDS realises' (no alertes count printed)
eds_corpses_swabbed,109,2026-08-31,Bas-Uele,1,corpses,section 1.4.1 prose: '1 corps swabe et aucun EDS realise'
eds_investigations_performed,109,2026-08-31,Bas-Uele,0,investigations,"section 1.4.1 prose: '1 corps swabe et aucun EDS realise' - a printed zero, not silence"
smsps_confirmed_coverage,109,2026-08-31,Ituri,25.0,percent,section 1.7.1 prose: '11 parmi les nouveaux cas confirmes (25 %) ... ont beneficie d'interventions SMSPS'
smsps_recovered_reintegrated,109,2026-08-31,Ituri,84.6,percent,"section 1.7.1 prose: '11 gueris sur 13 suivis en communaute (84,6 %)'"
alerts_total_day,110,2026-09-01,Haut-Uele,14,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,110,2026-09-01,Haut-Uele,12,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,110,2026-09-01,Haut-Uele,1,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,110,2026-09-01,Haut-Uele,13,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,110,2026-09-01,Bas-Uele,25,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,110,2026-09-01,Bas-Uele,4,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,110,2026-09-01,Bas-Uele,0,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,110,2026-09-01,Bas-Uele,4,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,110,2026-09-01,Ituri,877,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,110,2026-09-01,Ituri,142,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,110,2026-09-01,Ituri,74,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,110,2026-09-01,Ituri,216,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,110,2026-09-01,Nord-Kivu,650,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,110,2026-09-01,Nord-Kivu,70,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,110,2026-09-01,Nord-Kivu,38,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,110,2026-09-01,Nord-Kivu,108,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,110,2026-09-01,Tshopo,139,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,110,2026-09-01,Tshopo,6,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,110,2026-09-01,Tshopo,1,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,110,2026-09-01,Tshopo,7,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,110,2026-09-01,Ensemble,1705,alerts,'Situation des alertes notifiees par province' table (Tableau 3)
alerts_validated_alive,110,2026-09-01,Ensemble,234,alerts,"alert table, validated-suspect vivants/decedes"
alerts_validated_dead_community,110,2026-09-01,Ensemble,114,alerts,"alert table, validated-suspect vivants/decedes"
alerts_investigated,110,2026-09-01,Ensemble,348,alerts,alert table 'Nombre de suspects investigues'
alerts_total_day,110,2026-09-01,Sud-Kivu,0,alerts,"Tableau 3: entire row is 'ND' except Total alertes, printed as 0 - a printed zero, not silence"
alert_investigation_rate,110,2026-09-01,Ensemble,100.0,percent,section 1.1.2 prose ('Ces derniers ont tous ete investigues (100 %)')
contact_tracing_coverage,110,2026-09-01,Ensemble,89.0,percent,"section 1.1.2 prose: '89,0 % (16 719 vus sur 18 784 a suivre)' with per-province breakdown printed this vintage (unlike 109's national-only figure): 100% Tshopo (350/350), 90,1% Nord-Kivu (7468/8293), 89,7% Ituri (7115/7932), 84,6% Haut-Uele (1562/1846), 61,7% Bas-Uele (224/363); Sud-Kivu not mentioned"
contacts_seen,110,2026-09-01,Ensemble,16719,persons,see contact_tracing_coverage row note
contacts_under_follow_up,110,2026-09-01,Ensemble,18784,persons,see contact_tracing_coverage row note
contact_tracing_coverage,110,2026-09-01,Tshopo,100.0,percent,"section 1.1.2 prose: '89,0 % (16 719 vus sur 18 784 a suivre)' with per-province breakdown printed this vintage (unlike 109's national-only figure): 100% Tshopo (350/350), 90,1% Nord-Kivu (7468/8293), 89,7% Ituri (7115/7932), 84,6% Haut-Uele (1562/1846), 61,7% Bas-Uele (224/363); Sud-Kivu not mentioned"
contacts_seen,110,2026-09-01,Tshopo,350,persons,see contact_tracing_coverage row note
contacts_under_follow_up,110,2026-09-01,Tshopo,350,persons,see contact_tracing_coverage row note
contact_tracing_coverage,110,2026-09-01,Nord-Kivu,90.1,percent,"section 1.1.2 prose: '89,0 % (16 719 vus sur 18 784 a suivre)' with per-province breakdown printed this vintage (unlike 109's national-only figure): 100% Tshopo (350/350), 90,1% Nord-Kivu (7468/8293), 89,7% Ituri (7115/7932), 84,6% Haut-Uele (1562/1846), 61,7% Bas-Uele (224/363); Sud-Kivu not mentioned"
